"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","detailedMentions/8/nickName","detailedMentions/8/profileUrl","detailedMentions/8/secUid","detailedMentions/8/userId","detailedMentions/9/nickName","detailedMentions/9/profileUrl","detailedMentions/9/secUid","detailedMentions/9/userId","detailedMentions/10/nickName","detailedMentions/10/profileUrl","detailedMentions/10/secUid","detailedMentions/10/userId","detailedMentions/11/nickName","detailedMentions/11/profileUrl","detailedMentions/11/secUid","detailedMentions/11/userId","detailedMentions/12/nickName","detailedMentions/12/profileUrl","detailedMentions/12/secUid","detailedMentions/12/userId","detailedMentions/13/nickName","detailedMentions/13/profileUrl","detailedMentions/13/secUid","detailedMentions/13/userId","detailedMentions/14/nickName","detailedMentions/14/profileUrl","detailedMentions/14/secUid","detailedMentions/14/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","mentions/10","mentions/11","mentions/12","mentions/13","mentions/14","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5ab5a8f5a30af2752ecb0702f9aa4c4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef5c1fcf&x-expires=1762754400&x-signature=cmypGX%2BJW8lxlFSF0%2BHlsfLK4j8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7515302438997525266","1749792712","2025-06-13T05:31:52.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","ê thấy thương nha😭😭😭","7470777219331769361","diiaroiank","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d32802e5b627a920ae2beecff4e02d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6eb54b03&x-expires=1762754400&x-signature=dpfa5T7%2BQrJLK0ZDFkpL%2FUarJwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7515794459708326657","1749907464","2025-06-14T13:24:24.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","nhìn mà mún khóc lun á 😩😞","7154588491250287622","user5590261830700","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f70de5ccabd67d7035c6229c745fa0c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=328bd7da&x-expires=1762754400&x-signature=lJzBKak9vUyhB7tG6qRJd53j3zM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7549143795410682632","1757672016","2025-09-12T10:13:36.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","thế là tôi thấy thương nhưng mà nói kiểu đấy tôi mắc cười á","7002670567719781378","h.ng963","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f0b5ed0e17d04b5796e916ad95c91546~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b939dcdc&x-expires=1762754400&x-signature=yx9Q%2FKJiJ9xLUKQkPmhCdYqIaog%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7514645703999341320","1749639802","2025-06-11T11:03:22.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","tội 🥹","7093467041462387718","h.m.5520","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5133495a163a40d6696d7083d988cc38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a663808e&x-expires=1762754400&x-signature=sVU8XYQdeMJ%2F%2BSnMUfgbu3J2c%2Bg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7516539454073701138","1750080725","2025-06-16T13:32:05.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","tui bị tic mắt phải nhưng có những lúc tui bị điện thoại đập vào đó xong mấy cái dây tk nó đau xong nó chạm vào là đau có lúc nó dập xog hết zayyy","7439688120843748369","conchuotthikancuk","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0518fc625ac41e550393713f4641b6c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=44578649&x-expires=1762754400&x-signature=Nx0rk8HE9YSn%2FamxbXCJecDnxtE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7510872606255317767","1748761312","2025-06-01T07:01:52.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","Tội quá","6550946432215203841","user0vsbv9u9xz","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cf2006981c4bb715b39b5c86d98e9394~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02f79589&x-expires=1762754400&x-signature=NidMT5wfVAAHOFHda4oxAtP7Sck%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7513930476358533896","1749473277","2025-06-09T12:47:57.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","thương em quá","7339058967186424838","phm.th.luyn95","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f062afeaa388128a03b703b31d5e08b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ca8c731&x-expires=1762754400&x-signature=dJ%2FTjBUkSinkgENNFZ91GRcdB%2Fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7538078912434471681","1755095772","2025-08-13T14:36:12.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","tôi thật lòng xin lỗi vì đã lỡ rồi","7393972136941978630","user077983849","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ec2db956a1e50d39b880cf5e9ec4025c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0484792&x-expires=1762754400&x-signature=zUSUkw4pFXPesUE2SVDKlyZzm84%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7548807617641841426","1757593743","2025-09-11T12:29:03.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","Con m cũng từng bị may cải thiện được","6647808177638342658","thuytien20000101","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f61408809624bdca610f1e24686ae44a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1bec61e9&x-expires=1762754400&x-signature=4z%2BhCGYFfD3ob5wyR%2FKhnmjewt8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7534606295808099090","1754287242","2025-08-04T06:00:42.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","Tui cũng bị tic bị lúc mới 9 tuoi…","7329162841118032898","shadowbalde_rbl","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f8900993a1fd6536857031a5adb3469a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df05c013&x-expires=1762754400&x-signature=5CRFR0XtpmrZmVQ5SQ5IZhEL8bs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7546248354196439809","1756997866","2025-09-04T14:57:46.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","bị ntn ko kìm chế đc hả mn🥺","7291537832333902849","songson_9","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a60b00541ff86f909bd922cca9a5191d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58849a47&x-expires=1762754400&x-signature=UgLNRaekgTPZ3ivYqX2cFFLgPT8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7509528296855372552","1748448314","2025-05-28T16:05:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,,"7495785679978365703",,"https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","Xin lỗi vì đã rep bình luận của 1 con người vô ý thức❤️","6979095533151503361","nhv26tb","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d53626ebd9d717b5bbc522ac951b3d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4fdee6e2&x-expires=1762754400&x-signature=%2F9t5TgaWtwbplf0M5O%2BLb83ezKA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7543548743254131464","1756369314","2025-08-28T08:21:54.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,,"7524652651880219399",,"https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","có đc đi học ko?","7514671096923210760","le.anh.2013","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cacf728e0c6d68bbbf643ebefa0ad3a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27d741fb&x-expires=1762754400&x-signature=vq%2BtJAC63qSNuhN3MEnYTl5wSvo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7495924315856306951","1745280932","2025-04-22T00:15:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,,"7495758076530000658",,"https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","dạ e của em điều trị ở nhi đồng á","6636556077737902081","cobedangiu._.3","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9451b76b34587430f019246a745e4971~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72e09799&x-expires=1762754400&x-signature=cCK9abklxl7W65ZhLcRhsaHbcE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7495776770902999826","1745246543","2025-04-21T14:42:23.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,,"7495758076530000658",,"https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","Điều trị ở đâu vậy b","6583638681709477890","trangmoc95","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cacf728e0c6d68bbbf643ebefa0ad3a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27d741fb&x-expires=1762754400&x-signature=vq%2BtJAC63qSNuhN3MEnYTl5wSvo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7495763663379546898","1745243488","2025-04-21T13:51:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,,"7495758076530000658",,"https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","điều trị kịp thời là đc nha bn e tớ vừa phát hiện là lên như đồng bác sĩ khám r đưa thuốc 1 tháng uống á bn e tớ cx đỡ r tháng sau lên tái khám lại nx á","6636556077737902081","cobedangiu._.3","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c6c3f91df7aee240984d31b37abf1edd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=986c1f0a&x-expires=1762754400&x-signature=eU0EUEYbGPxw%2BcqrSEFjRdhdwvo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7495763350259237652","1745243421","2025-04-21T13:50:21.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,,"7495758076530000658",,"https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","Bệnh ni có chữa đc đâu","6893676368090465281","_thie.katii_","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f54e5c460cc7f48ccc13ea4df740a346~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e8bb45a&x-expires=1762754400&x-signature=t9u%2F1AY%2B%2BTxuFeYUamxaJ3CCgGs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7535348810651632402","1754460121","2025-08-06T06:02:01.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","ai buồn cười thì khỏi comment đâu🗿💔","7386299841402405896","dream123456nh","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e1d1b6c0f6dcc2cc675ac9b7c89f38d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c69b6aea&x-expires=1762754400&x-signature=NXVFTUWMVw3yhpYOZFRRBrO5vpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7511368365333676818","1748876738","2025-06-02T15:05:38.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","toii xin các b đừng toxic anh","7469759691359519762","214fuykhanhnek","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1b9f6f33d050ff7704c9ade8590ce9a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80a9329a&x-expires=1762754400&x-signature=LsJ6RHyHzY%2FC1iSL1RAHAZN1ot0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7515651193144197934","1749873926","2025-06-14T04:05:26.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","🙏god bless you","7411680186175538218","margaretkimmer","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f8ff4c386be08656d189a6fb3059dee4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d34e242a&x-expires=1762754400&x-signature=3C7I%2FN3XYhmV0rbGHUFn2JxEqPQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7514893661638689553","1749697540","2025-06-12T03:05:40.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","sao lại cười ngta chứ mình còn chưa đc một góc của ngta nữa mà sao cứ thích chọc ngta v","6967203713203045377","aimy1332013","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/78a5a00d947851c65c4d67e69126c48f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad291de4&x-expires=1762754400&x-signature=HTCgfkQMf2MuOneGUd6aH3%2FomfU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7516210206901601032","1750004068","2025-06-15T16:14:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","thương lắm luôn","7221776862657004570",".w2k12","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1892d5aa&x-expires=1762754400&x-signature=ZOucQ%2BCBWfUSmWHOVDh6UyxuV9I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7515297382018515730","1749791536","2025-06-13T05:12:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","chúc cháu nhiều sức khỏe may mắn trên con đường sự nghiệp","7461950179090334736","trn.nhim410","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/835d9780241eefbb38d6c494cfaad2d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7a338b3&x-expires=1762754400&x-signature=Ys9T8kfer80sncUR5lK8hXqV97k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7516151887831532295","1749990490","2025-06-15T12:28:10.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","false",,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673?q=ng%C6%B0%E1%BB%9Di%20b%E1%BB%87nh%20tic&t=1762337874917","em bị tic hĩnh mủi ạ","7408530533015176208","bu_xi_limo","https://www.tiktok.com/@popcorntrending.biz/video/7495402859064806673"
