"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"parky 🆑","0",,"2023-12-14T14:43:41.000Z","zakkavn_jz_2023","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7225264105539126278","7312460994785428226","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48c23f73ce5aa7c23ca256d6ecb19bf3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d2a8824&x-expires=1762304400&x-signature=TBzWCPc5ZelTelTbsAd5TaeO8k8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cali","0",,"2023-11-28T06:11:53.000Z","_.lucasnemayma._","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6886073566639866881","7306391714876097281","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e683ea73024373fe7988023d38db5dcd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b03a5302&x-expires=1762304400&x-signature=WuayboHl%2B%2BBlEoPo1u9XiD5b3dQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"đã đây xã hội rồi còn lên đây chi vậy🤣🤣","0",,"2023-11-25T14:03:11.000Z","buonlamchi.10","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7251925656895144968","7305399979085628167","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a1b9a149517d35be7728953c27394ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c49da494&x-expires=1762304400&x-signature=FZMKpsffKT%2BxOq5KoLITwNZNEn4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"hetcuu","0",,"2023-11-25T01:29:07.000Z","meosw_it","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7032590058205725698","7305205602827895554","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c70f39e4876b42bf19b17a5a6ce170bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3253005&x-expires=1762304400&x-signature=MN%2BKl5Thu4AySzkLCLQ5UctJ3DE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cali","0",,"2023-11-24T09:14:59.000Z","nguynpht294","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6836625003359650817","7304954605531333383","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ac8d09faf5931db23dbb80d4f582ae0c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c103fa5&x-expires=1762304400&x-signature=V%2B70Vfv9PfzMNrol6Y%2BR%2FNjMK1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cali","0",,"2023-11-23T11:09:22.000Z","aimabietduoct_t","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7232541662776640517","7304612996227138312","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/24a3976873789e79fec9a2b65a43082b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=876f30c7&x-expires=1762304400&x-signature=0MTjnT120l3gyQeK7u%2B%2B9UVtuzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cali","0",,"2023-11-22T09:48:41.000Z","doanxemainao3","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7190702154318922754","7304221107761513218","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b1040edf3e97febb6499cc2a7b36d605~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0379b0f5&x-expires=1762304400&x-signature=XdjMxAUvsWTCrckzEhekVia0hPw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Viết xong ngồi co rúm như con chó 😔","0",,"2023-11-21T14:01:26.000Z","bao.hawn13","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6570278085475549186","7303915178944447239","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cb778937fee9ad0236c8eff3b6628b20~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=91c5ecab&x-expires=1762304400&x-signature=fRFqnY8Gdb9VOIF9N3q1rnnBwdk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"parky căn nhiều quá nên sợ haha","0",,"2023-11-21T14:05:34.000Z","siuuunhancudai","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7056637317742576642","7303916235573297921","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=626e096d&x-expires=1762304400&x-signature=kaL2CfCJn8RYS81Wm7Qy0tSvbrg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"namki","0",,"2023-11-21T13:51:04.000Z","quangnghi_dathichban","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6721290845222536193","7303912500750779138","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ffce5cc8a74577002722abea8d7472ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2524502e&x-expires=1762304400&x-signature=kUDKI6vNiUsNC1Zv3EaZ%2F81Hl2E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"khất","0",,"2023-11-21T13:42:56.000Z","minh.vopham","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7254564333588923397","7303910416156967688","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7254565324355534853~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbf2738a&x-expires=1762304400&x-signature=ChDcOhCR4hxuI9JHpQYjZf4aLrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tây nội địa","0",,"2023-12-28T07:21:27.000Z","dohuong9090","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6895193794641544198","7317542204297298689","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/89739c1f280cc080047df69588483c77~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=00afd458&x-expires=1762304400&x-signature=W5gTXYf%2BAK6DL7xU1aa2agoYdzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mồi côi nại ní nuận","0",,"2023-12-25T04:10:11.000Z","panacottaa_luv","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7204383367428310042","7316379694918943489","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1790824694add608499dbf2c951eafb5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6649698b&x-expires=1762304400&x-signature=p3FW6yE3oiZbKqXHZjaj4mGk4TY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ước j lúc đó bố mày đeo bao 😂","0",,"2023-12-24T15:07:26.000Z","huynhkaz","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6780706468226647042","7316178004320469767","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/76d6acc2e2315b64565a0d2c9d46bd9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1cc94494&x-expires=1762304400&x-signature=66%2B5W%2FPPT63HhOKFuSXP8ips1lU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mình là nam kiki mò","0",,"2023-12-24T07:02:41.000Z","caigico_1903","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7049496862176576514","7316053062811091714","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5decf261e603a986064e55e1feb04bae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02172599&x-expires=1762304400&x-signature=zHNpcVeRxxBax5bY%2FlU9WPyg%2Bgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cali con cho","0",,"2023-12-14T04:20:06.000Z","tiennhanxiao","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6946577681988502533","7312300339946865416","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4f17384e14307cf2c1214af442dce129~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b69dda6&x-expires=1762304400&x-signature=HmNck0e1vnQxSHKA%2BNXXlQfVfwA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kiki im lặng nào t miền nam nè","0",,"2023-12-09T14:18:19.000Z","votribiaichia","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7155361537498022938","7310599070362731266","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8b22f305df7ef7c0c2ebf6d4acbda031~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6f43872&x-expires=1762304400&x-signature=p4twOXwAJI2%2BmuHQwBaCf3myaRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Tội phá hoại chính sách đoàn kết được quy định tại Điều 116 Bộ Luật hình sự 2015 (có hiệu lực ngày 01/01/2018) như sau:","0",,"2023-12-08T16:27:23.000Z",".............1.......0","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6674519264890307586","7310261249177453317","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b1cd25d636427aa5385fc85765747b1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d363859&x-expires=1762304400&x-signature=8KG3oKvKTDFK02ZKcWP8HsCmfFI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ngu","0",,"2023-12-05T17:13:05.000Z","tuanstar23","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","68206217734","7309159755329864449","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/77b62b0949b44852a19c5d23567b71fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad1c42d3&x-expires=1762304400&x-signature=BdJeECoDBu84otTMUY0kRGnO8So%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"đúng là loại đxh có khác, ngôn ngữ cx tật nguyền😭😭","0",,"2023-12-05T10:54:36.000Z","eirlysdaiana","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7052546276915807233","7309062210793718546","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/83f13432462ff244abe8892970218711~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c3a8d17&x-expires=1762304400&x-signature=4kMU%2Fb9FVJwlQrZO87Fa%2BVltlZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Batman","0",,"2023-12-05T10:00:14.000Z","thakngaost1","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6828617970730861574","7309048199124353793","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/39df17050b2abcd2e3c9cf4f89d9540e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=30150d80&x-expires=1762304400&x-signature=%2FtslZbRBlR9DT%2Br4ImyQaLiAF44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Mở tk ra đi cháu","0",,"2023-12-05T02:08:09.000Z","phaidingusom_08","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6763957286261801985","7308926438937559809","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4e600e9f357f66a36ece025d9b02ad58~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b5757f40&x-expires=1762304400&x-signature=HoftgoXSfw1z7fK7C8W0VKND%2FoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Đúng qa 😂","0",,"2023-11-28T20:10:15.000Z","yeahhh563","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6548502040455544833","7306607760283091719","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1407d05250cf557107b53105e6f79141~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3a780d2&x-expires=1762304400&x-signature=Hs1RtUlADrbk%2FdNSvw3hfGTT62w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bọn kid lại ní nuận","0",,"2023-11-28T14:44:39.000Z","2giosangchiconanhvaem","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7238587907111502850","7306523880499446530","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecb96b56fb33c57bcd39b4578f352e3b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7caa7e39&x-expires=1762304400&x-signature=Xnm%2B6K4eddCKqKAs0Psu740Xy3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cali con đấy à","0",,"2023-11-27T03:33:02.000Z","thuytruc1232007","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7003707169951007770","7305979728605758209","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9afcc58a947900f218cacfb0e0c6ed15~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4e42667a&x-expires=1762304400&x-signature=RpYwdtJGXsPCXNKmckmufS4Xgyo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cali nại ní nuận","0",,"2023-11-26T14:12:31.000Z","vndbacktung","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7192232849213817857","7305773488332309256","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e880ddf86279c69f8531c7b4f1aadbb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c53e1feb&x-expires=1762304400&x-signature=lPUPRA9gVb%2Bq5dV0Ufd%2BfDMS8nA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"namkikikiki nại nể niêng nư nể nỏi nị nap","0",,"2023-11-26T12:08:44.000Z","darnellsdick","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7010000539317797915","7305741574934823688","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f3352b9196587347b4702c5592a8cf6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8a588e14&x-expires=1762304400&x-signature=80B0lU%2FXG%2Ff%2BveD%2BcA9ruclm1jQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ko đi học nại ní nuận","0",,"2023-11-26T08:55:57.000Z","tun.ngiaa","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6835499986559288321","7305691882859266824","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d3740c6abdad2983a0d53904604ab8d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f33e645e&x-expires=1762304400&x-signature=EjZJgLoOmUxgg1GFHCahC%2FUyiCw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cali hít khí oxi
đ.u càn.g theo mẽ.o
lấy cờ b.a qu.e
b.a q.ue xỏ lá muôn đời nh.ục
con cháu đ.u càn.g vạn đại v.ong😏","0",,"2023-11-26T05:51:20.000Z","nbao_2012","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7052261664683983899","7305644300568675074","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/41150d8eee1850e6f8f0db535023f23d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4502c47&x-expires=1762304400&x-signature=79fO5lULID2%2BLRvEu5hUXvIxmo8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"biết vậy lúc trước ko chọt lũng bao bố m","0",,"2023-11-26T03:24:35.000Z","xemchualaconcho","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7105791750828180482","7305587381997208321","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5030a071e0e2e195fc01fbb0da2da63f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a84a53c&x-expires=1762304400&x-signature=URAYKERz7V%2F3WvzlayqPJUik0b4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Mồ côi nại ní thuận","0",,"2023-11-26T02:55:00.000Z","daquarockyoii","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7139729794816771074","7305598865040917256","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/a377e2355c03e0c25968825dfcaec09b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e0ae35f&x-expires=1762304400&x-signature=sb5hTMhnEoXZVBr7JN3iFxYy23o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mn đừng nói parky nx ạ","0","0","2024-01-26T23:01:36.000Z","helliyn","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7303682768986506242","7328545875630031634","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f05e00b686b713626cffe47b69efb7ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7117837&x-expires=1762304400&x-signature=5Av88O1jGZeZHWIzgBd96F6kqyQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Parky","33","12","2023-11-22T14:01:12.000Z","duy682268","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7088921353700705281","7304286212860117778","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/da554930a9e3ead87ec543a5b46572cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4fcc84f2&x-expires=1762304400&x-signature=z7IrUuHu1%2BC8XDYyi9gPSyCUjKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"nào ngta bt ngta ngủ nên ngta ms cãi","1",,"2023-11-27T14:51:48.000Z","toanlacc","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7149879494593102850","7306154683516158738","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b22e78a993e328fe6f1bf10b732ff969~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=518ba93c&x-expires=1762304400&x-signature=6kfUfypTEOibQMB19TkwnhKFNew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Xin chia buồn cùng gđ","0",,"2023-11-24T13:59:02.000Z","bacxiu_32","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7075622230075950082","7305027820706087682","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/100a15a360be07c2cdc8c18fb81c1361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f259c9&x-expires=1762304400&x-signature=48YUQtyeoh8%2F5%2F2q5KBbrDldSRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Xin chia buồn cùng gia đình bạn.","1",,"2023-11-24T14:00:13.000Z","baguche","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7061910220906693634","7305028086546039553","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74ab4d25cf5a1e28301452142a8fdba4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6e910c9&x-expires=1762304400&x-signature=TLRBYyHW5CW2aYpKTX2ViIHfAiA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mik vẫn còn gđ ak","0",,"2023-11-25T06:43:54.000Z","bacxiu_32","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7075622230075950082","7305286707892798209","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/100a15a360be07c2cdc8c18fb81c1361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f259c9&x-expires=1762304400&x-signature=48YUQtyeoh8%2F5%2F2q5KBbrDldSRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"còn GĐ mà cứ tưởng mồ côi đấy","0",,"2023-11-27T14:42:27.000Z","toanlacc","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7149879494593102850","7306152267941282578","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b22e78a993e328fe6f1bf10b732ff969~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=518ba93c&x-expires=1762304400&x-signature=6kfUfypTEOibQMB19TkwnhKFNew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bố mẹ mik vẫn còn dạy mik đàng hoàng bn ak","0",,"2023-11-29T05:55:59.000Z","bacxiu_32","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7075622230075950082","7306758673925571329","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/100a15a360be07c2cdc8c18fb81c1361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f259c9&x-expires=1762304400&x-signature=48YUQtyeoh8%2F5%2F2q5KBbrDldSRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bame bn ko dạy bn cách lm ng à?","0",,"2023-11-29T10:10:26.000Z","toanlacc","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7149879494593102850","7306824326253757202","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b22e78a993e328fe6f1bf10b732ff969~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=518ba93c&x-expires=1762304400&x-signature=6kfUfypTEOibQMB19TkwnhKFNew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ng thì cx có mức chịu đựng bn nhé","0",,"2023-11-30T10:22:38.000Z","bacxiu_32","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7075622230075950082","7307198563442868993","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/100a15a360be07c2cdc8c18fb81c1361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f259c9&x-expires=1762304400&x-signature=48YUQtyeoh8%2F5%2F2q5KBbrDldSRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Cậu thấy bn Cóc nói vậy có đúng k","0",,"2023-11-30T10:21:11.000Z","bacxiu_32","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7075622230075950082","7307198140691530498","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/100a15a360be07c2cdc8c18fb81c1361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f259c9&x-expires=1762304400&x-signature=48YUQtyeoh8%2F5%2F2q5KBbrDldSRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ns đúng nên t ms ns m😂","0",,"2023-11-30T14:20:28.000Z","toanlacc","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7149879494593102850","7307259875615048456","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b22e78a993e328fe6f1bf10b732ff969~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=518ba93c&x-expires=1762304400&x-signature=6kfUfypTEOibQMB19TkwnhKFNew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Các miền nào cx là miền đều chung là ae dân tộc VN","0",,"2023-11-30T14:29:43.000Z","bacxiu_32","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7075622230075950082","7307262198220882690","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/100a15a360be07c2cdc8c18fb81c1361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f259c9&x-expires=1762304400&x-signature=48YUQtyeoh8%2F5%2F2q5KBbrDldSRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Khi bị xúc phạm vậy có chịu đc k","0",,"2023-11-30T10:21:37.000Z","bacxiu_32","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7075622230075950082","7307198276410295041","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/100a15a360be07c2cdc8c18fb81c1361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f259c9&x-expires=1762304400&x-signature=48YUQtyeoh8%2F5%2F2q5KBbrDldSRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"có khôg để biết đi kể","0",,"2023-11-24T12:46:05.000Z","chansangg","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7052158367434834945","7304997009571119874","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9d6abe498eb51800787f6c3522fa5b32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35b58603&x-expires=1762304400&x-signature=E5227Mxfv6gPnv%2BaLd%2BtTW%2B%2Fddg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Đang lướt cmt tự nhiên gặp bạn Ánh 😂","1",,"2023-11-21T16:34:34.000Z","vanthang5206","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6684463193504580609","7303954630320292616","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bc16aae9192f4850fe298fb4e893fe60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c303d9e&x-expires=1762304400&x-signature=PqzkatoRcUHAfUi3lhqn9Gtztio%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Do game mà ra á vào game phát cái tụi nó phân biệt á, nhưng tiktok thì mNam pbvm còn trong game thì mBac pbvm chán lắm","0",,"2023-11-21T10:56:46.000Z","duyboon30012001","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","7141030865677992962","7303867576864965378","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7b1fa2ecacc72391415649728dd879d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c964cd5&x-expires=1762304400&x-signature=j9rW586nPUZ2yGk2%2BlhE3%2B3dePo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Chơi game toàn mấy thg đặt tên chửi parky","0",,"2023-11-21T11:56:56.000Z","_nkuin.wopr_","https://www.tiktok.com/@cl.socialbiz/video/7303456471130377473","6879781340641854466","7303883096331289362","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/15a3dc537ba51f94834fbded25d53644~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68ea1a97&x-expires=1762304400&x-signature=aBfFE2bg7H91eScgvAT61voZjbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
