"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"oai r😊","1",,"2024-01-02T12:19:09.000Z","nhonicfuncapdo","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7190565876863779866","7319474389225145106","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/252358b079764f3bdfc23011c5ea9639~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee861bc5&x-expires=1762304400&x-signature=R9L3i8n4hzze1KYHOb4pi0c%2FAcM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cận huyết","0",,"2024-01-31T09:22:54.000Z","ngl6582","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7308752281586631686","7330190438111183624","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/176d30e58c4dddc7e221e8d8aded0c38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=49a03f59&x-expires=1762304400&x-signature=j9M3UbNSGBCjNkTgSSKx2Y3HOo4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"हरेक दिन तिम्री आमाले बिहानको खाजामा मेरो वीर्य पिउनुहुन्छ, म उसलाई यति धेरै चुदाउँछु कि उनी आफ्नो 🕺प्वालमा मेरो डिक बिना बाँच्न सक्दिनन्, म उसको मुखमा दिनको १० पटक","0",,"2024-07-20T07:23:39.000Z","anewlife220","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7339091237688067080","7393615313440408338","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1f1c3345edbcd7398597d33ba22707d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf7c4bc0&x-expires=1762304400&x-signature=%2FsDSd7z3r3089aZ0vvIZpHAW0gM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"vô học à?","0",,"2024-02-01T06:15:47.000Z","hihihi_6677","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7173111548218393626","7330513295097824007","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9187494578228b0e51b569ae84d9099b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c97e1d3&x-expires=1762304400&x-signature=K50H%2BNR6%2Ff5pPNCEngTYrZSfINM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"trẩu vl,lỏ🤡","0",,"2024-02-01T15:43:48.000Z","nhimoii","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6985536492093555717","7330659647316493058","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fbb461b8f72c4c00c154a87474b2aa0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3cf444b6&x-expires=1762304400&x-signature=1JKomLmFZtJROH%2BdFmbPPiDeTns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"cali kêu đi","0",,"2024-02-02T05:24:50.000Z","pu.4wefx","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7244765655966401541","7330871271611974408","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fb33270ccdcbc3dfcd49d537fa5e9f9a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a23b9c3f&x-expires=1762304400&x-signature=q%2FDHqKMtszaJO9auiiEj6qFRMsU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Nô lệ ns ít thoi đuổi vc h","0",,"2024-02-02T05:40:16.000Z","ha_anh0217","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7259330400730891269","7330875255319741192","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2b6f0ad67b38b57a1308dc2492e4577b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24e50d69&x-expires=1762304400&x-signature=lAsGhxNwA11qi9sGRpmvKVRNG58%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"địt mẹ parky cái lồn","0",,"2024-02-02T09:30:45.000Z","umedh022","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7123081734912050202","7330934611050185474","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1ea0a8e1b4308731618dc3e02a01897~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1110e756&x-expires=1762304400&x-signature=qMddvYvpq%2BeMhF04Fngh7AFieRc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cali k thuộc 5 điều bác hồ dạy","0",,"2024-02-02T09:33:41.000Z","_.genpounah","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7233230766314243074","7330935317854601985","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2db37b73729c5ba8fdee2e32d4f62692~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da98f2c6&x-expires=1762304400&x-signature=pv3Y7a254uyNzvqeKwkTGx7ahoA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cố lên , sắp đc 10fl r","0",,"2024-02-02T14:01:57.000Z","annadthws1thg","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7126735095382213633","7331004489133376258","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b81bc1f1f8b48b881acfbc1349543742~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbf51c94&x-expires=1762304400&x-signature=GRY3VTeukr5ACF8TYmg%2FJSYIUgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"vậy cho parky hỏi namki có thuộc 5 điều Bác Hồ dạy ko í😆","0",,"2024-02-03T04:27:43.000Z","haeyoonn._.cutis1tg","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7175710616249320450","7331227547924316929","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c574955fefb6ea2dc847788173a7fcab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c95aa14e&x-expires=1762304400&x-signature=nAc5Nu38ssz08tvRqVc3DLn4KOA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bố m thách đấy ở đấy mà mõm gặp ngoài đời chắc xin tha oai oái ý 😏😏","0",,"2024-02-03T16:13:14.000Z","phamnguyenthuytien206","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7097240661922268162","7331409466636026642","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/101077e7a22691598a7aeec86e39acb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61b66fbf&x-expires=1762304400&x-signature=nUUyiPji5WhTq8d0yKJ9vKVGm%2Fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bạn = Namky + Cali + Cận huyết","0",,"2024-02-10T05:37:18.000Z","thuyhoa.1987","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6701988338898158593","7333843098890240770","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ff8c37ff0a2a982e1bd6816fa17f1130~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dae922ae&x-expires=1762304400&x-signature=v6n382ls4Iua2zNoNpRZDpt6cSw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Tại bọn nó bị vô học giai đoạn cuối bạn ạ, bọn đấy khỏi cứu r","92",,"2023-12-19T15:22:28.000Z","cbchauctee","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7076795947037000705","7314326418296570626","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/492ba67c2d5dab0dcb07baed16e6f96b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab659c55&x-expires=1762304400&x-signature=FTiq%2BeMlu3GDUOuFu3pOOuw%2FHCM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tại không học lịch sử b ạ","45",,"2023-12-19T14:13:41.000Z","ducklinq_06","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6583967218093555713","7314308750393754376","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59a77f29768376261932991ac21b4099~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a7e978e&x-expires=1762304400&x-signature=QNwXUVOnhSN4z9XBp8QshX1Z4yE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bọn kh học nó thế cậu ạ","40",,"2023-12-17T16:19:39.000Z","tcbaocuti","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7161341308392768513","7313598986580558593","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/897e30ea4b910646c6d33cd9ea4324a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d996075&x-expires=1762304400&x-signature=8BXAXq3cjuGeLIDxEFsaJFdJJfY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tại vì tụi nó k học môn đạo đức, ba mẹ tụi nó không dậy cho nó biết","16",,"2023-12-17T15:45:17.000Z","vtpt197","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7137213288593376258","7313590145843708677","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5c46d6915b1397adce42e0863f41ff1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22c7bf23&x-expires=1762304400&x-signature=dWFabZkxyQPsk2reINH5A3mkMo8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tại họ không được đi học đấy ah","11",,"2024-01-19T13:35:07.000Z","27052018tranphong","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6654509253225136129","7325802428791882503","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3bf900b1b5fedcefe55b90bb6257253f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef0652b3&x-expires=1762304400&x-signature=H2pdYSdAcZ9D7riDIHi87yNY7hs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Mấy b ơi, ý m nói mấy thg phản động ế kh phải mấy b miền Bắc đâu vì chính thân mình cũng là ng miền Bắc mà","7",,"2024-01-31T23:11:31.000Z","cbchauctee","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7076795947037000705","7330403899457471240","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/492ba67c2d5dab0dcb07baed16e6f96b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab659c55&x-expires=1762304400&x-signature=FTiq%2BeMlu3GDUOuFu3pOOuw%2FHCM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bọn mồ côi nó gọi v chứ 0 ai gọi v đâu😉","4",,"2023-12-18T05:38:14.000Z","ckismyname_","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6755824226101855234","7313804802637447937","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5334770c98da0c6d2a6c151905794b93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c501d629&x-expires=1762304400&x-signature=rWQiHNcHGu6wGBhpSJGVQDbM5xI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bị vô học 🤡","4",,"2023-12-18T12:53:50.000Z","_mihanhhw","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6651180377925304321","7313917026237235969","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/05f6dc9e811349dbd0082699186ae3df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0db7d36c&x-expires=1762304400&x-signature=mNfa%2BPoEK0S00IEVkkn5%2BDadcSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"có biết gì k mà nói","2",,"2023-12-17T16:15:27.000Z","_lhin_","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7085967885180421121","7313597953829126920","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/01722649a8c614fa4fec2b5d15f37363~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e24cb2d&x-expires=1762304400&x-signature=DABE%2ForK8YPHKSDJa9oqogFUSh8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bọn phản động đó b","2",,"2024-01-31T11:07:03.000Z","embe24520","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7053281979349369857","7330217237008384769","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7e5c399072dd1e01936530553904df72~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27475876&x-expires=1762304400&x-signature=zsZflFkBaBj8mvJzyzmQ%2B9siN5I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"phân biệt vùng miền thì ph","2",,"2024-01-19T10:26:15.000Z","tn.052","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6939872886723200002","7325753753973490440","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3801ad4ff9fbbd4a5aea49962c279b35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a6e98f7&x-expires=1762304400&x-signature=suid3am%2FKigniahFcFTW00gYclc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Con này xàm:)))","2",,"2023-12-20T11:13:13.000Z","_nhim069","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7025189869643727898","7314633309496394504","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b42f828e0ec8551a3b457d565472949e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d309d9ab&x-expires=1762304400&x-signature=vPFsKXzcEo2XB%2ByGGLbo%2BBYDse0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tại bọn nó có âm mưu chia rẽ đất nước,đồng thời có một số thành phần dân trí thấp nên ns vậy đó b","2",,"2023-12-19T18:40:50.000Z","iluvu3l","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7186680783901836315","7314377543124550408","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/aa83f0e3d83f1e632ec62c71a246994e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=60b92e8b&x-expires=1762304400&x-signature=RWF7fBphNflqJ%2Fp4Ln1ber%2Fwx9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"thế ba mẹ m có dậy m đàng hoàng chx chắc là chx nên mới lên mạng lm giang hồ mõm 🙂","1",,"2023-12-22T08:00:35.000Z","mtl_161107","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7227403227900658693","7315325835110515463","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd31ea01616a29da3be76cbf8051bfc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9dab0bd&x-expires=1762304400&x-signature=ItJmmw2Bq90lf8odtVgvTbAVSGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bọn trẻ con không được dạy dỗ hẳn hoi rồi ăn nói xà lơ kiểu kì thị ý mà","1",,"2023-12-19T15:56:55.000Z","n.k.anieee.111","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7149310841690014726","7314335315707233032","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ce3451be068d37f18891c9704db5409c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75017ece&x-expires=1762304400&x-signature=ibRRUc1iuKplkQQhANDl24U3Hwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tại mình ptr hơn , nên tụi nó ghen tị","1",,"2023-12-19T14:57:09.000Z","potato_301202","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6530627817209004034","7314319928981832449","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3ee1dfe2b21e4a7e5fa0eba3878ce92c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=423850e4&x-expires=1762304400&x-signature=m9Rqa0zMMacD94kZ5Tqzo73IyAE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Tùy ng","1",,"2024-02-01T10:46:16.000Z","linhphuong_000","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7199956220521169921","7330582985429238529","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eb83765d58bcd41dca77b07cac4bfbdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6279896c&x-expires=1762304400&x-signature=vN%2BKTb2G8PMzC6Z5ompiLg5PotE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cận huyết","0",,"2023-12-20T14:39:25.000Z","tiktok_id_1152","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6564974598675824641","7314686426095321858","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e50943ebf22898e829ee41bc5327acc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bdfb3e74&x-expires=1762304400&x-signature=iYH9NWitfmGMWCZtNyjfuhCYMuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cali nhg ở Hả Nội 🤣","0",,"2023-12-30T16:44:34.000Z","userluowxnhdp8","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6892923740573811713","7318429542937690888","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=626e096d&x-expires=1762304400&x-signature=kaL2CfCJn8RYS81Wm7Qy0tSvbrg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Tại xưa vua Minh Mạng đặt cho miền Bắc là Bắc Kỳ(miền Nam và Trung cx v)nhưng kiểu mấy ng Pháp đặt tên thành parky để hạ bệ ng miền Bắc hay s í cái đc mn ns là parky(dựa vào sự hiểu biết của mình)!","0",,"2024-01-31T11:59:54.000Z","mhdths1dayy","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7096317385716302849","7330230923495850760","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0f2d6fc96c98e2e64258106b63846937~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5eeba783&x-expires=1762304400&x-signature=EUOpqUjin4GgNi9X%2Bx7mfGuGIU0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Parky
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương 🥰","7",,"2024-01-31T12:02:43.000Z","huuquann9999","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7008878277483316225","7330231631774712577","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2c8b98f37c18c475e3ee827c0ccddffc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36586e1f&x-expires=1762304400&x-signature=o64Ii%2F%2Bxakv8llCf%2FQyS0bo6jdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"đell im","2",,"2024-01-31T12:28:25.000Z","bao___2014","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7108950873618793474","7330238121042871058","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67050e46d27d6b003d4b93bdcefa4eb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c4ae19e&x-expires=1762304400&x-signature=50ReyvzsfEuqzrjsQRtRYq8Y128%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"cảm ơn vì đã khen","1",,"2024-02-08T11:41:42.000Z","nguyennghiagoat5180","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6971613742014481410","7333194922314695432","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/894e989b2985b87027f705c0a4021d63~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e685f370&x-expires=1762304400&x-signature=60HddJCJVIuHuw73XmebyJ4SKA4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ngậm mồm","1",,"2024-01-31T14:46:05.000Z","qb_phb","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7272988332656395282","7330273760224297736","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8f2f096c8fc289ab041a9b47267803d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8a37af3&x-expires=1762304400&x-signature=EHXkudWX7jNO%2Bo8%2BpiE1AOqXGsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"thế thì câm❤️","1",,"2024-01-31T12:52:23.000Z","_a13ctevcd","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7298375926746792968","7330244404429587202","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8967a9c42c198afa0f6f32a55b826ecf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07d66a81&x-expires=1762304400&x-signature=wDrgFqdzEqXBB2KAMV0AvilgYh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"im","0",,"2024-01-31T11:39:47.000Z","xinloitfanmancity","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7104612229715248130","7330225706343383810","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e9c7e0d8f47f0a05e816bb986d8662f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=412fe279&x-expires=1762304400&x-signature=s%2B5625QcKfNw3Lyy8R9yps%2FboJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"hahaha th ko chim","0",,"2024-03-30T15:16:04.000Z","hiydz","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7292285282556134408","7352175514285130514","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/75c7ab4c29b2d82ddd7fdf591ef981ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=506287d2&x-expires=1762304400&x-signature=hchNqPWjZIZ%2FwKHkaKC6XX%2F0fpI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"giở sách đạo đức học lại đi mệt quá😌","0",,"2024-03-28T15:37:46.000Z","aniuday512","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","6593457412807049217","7351438943709299463","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3df2182bf193e3ed8d2dc9850304ebeb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2188a58&x-expires=1762304400&x-signature=k2BL%2FnhjxpZ6N%2FGIKGxhrifCIbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"việc học rất quan trọng","0",,"2024-03-07T14:21:30.000Z","mo63054","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7250384922854491143","7343626480847520520","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/598a94830e720cdac59d4d5a7ac903f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d63030fd&x-expires=1762304400&x-signature=MhJB%2F0HU95I%2F%2BzBFuofFQ1Jvcbo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"giỏi đến đây nói trước mặt tao nè","0",,"2024-02-27T11:28:48.000Z","conangthoroi","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7126010182626182146","7340242200117674770","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/08aa45b29afdd66ae5630b7358e09e9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a20f31d9&x-expires=1762304400&x-signature=TR4PaNqCjiW8WFugSXrqbIGqyks%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bác Hồ giành lại độc lập cho đất nước giờ chúng mày phân biệt vùng miền à?","0",,"2024-02-22T18:01:04.000Z","zgvn0079","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7004969540417225730","7338487798829499137","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2130c0b2bcf69bb88bf48910679a152b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bbdd8912&x-expires=1762304400&x-signature=4NScPAPagy7RV9psCU739X1dcY0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"namky liếm giày","0",,"2024-02-12T09:53:18.000Z","user28920131","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7116142064975741978","7334651292951970562","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e07c060c4cfa0264f8b23ba60d74354~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a02f2ea0&x-expires=1762304400&x-signature=sPIDWVu%2B2jPy8zejNJuefX7sQ4s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"parky","0",,"2024-02-12T08:03:20.000Z","chupchup1303t","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7015482644776174594","7334622993139663634","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/05b3d335bf0e6ebf7243366e4134bf70~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=562468bb&x-expires=1762304400&x-signature=Wcc3BpElzApv7Yj%2FPT4eN1RyQ0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kib","0",,"2024-02-12T06:54:25.000Z","user28920131","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7116142064975741978","7334605178781532929","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1e07c060c4cfa0264f8b23ba60d74354~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a02f2ea0&x-expires=1762304400&x-signature=sPIDWVu%2B2jPy8zejNJuefX7sQ4s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"phân biệt chủng tộc con cak","0",,"2024-02-11T07:08:59.000Z","user5476244930","https://www.tiktok.com/@huyenzenda94/video/7307881556188630274","7130852115865961499","7334237892409459463","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fc0f13c186aeff486a2e7ed525dac306~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bac20e60&x-expires=1762304400&x-signature=MBZmrydu5ftROkduj7AxKlH22yc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
