"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","detailedMentions/8/nickName","detailedMentions/8/profileUrl","detailedMentions/8/secUid","detailedMentions/8/userId","detailedMentions/9/nickName","detailedMentions/9/profileUrl","detailedMentions/9/secUid","detailedMentions/9/userId","detailedMentions/10/nickName","detailedMentions/10/profileUrl","detailedMentions/10/secUid","detailedMentions/10/userId","detailedMentions/11/nickName","detailedMentions/11/profileUrl","detailedMentions/11/secUid","detailedMentions/11/userId","detailedMentions/12/nickName","detailedMentions/12/profileUrl","detailedMentions/12/secUid","detailedMentions/12/userId","detailedMentions/13/nickName","detailedMentions/13/profileUrl","detailedMentions/13/secUid","detailedMentions/13/userId","detailedMentions/14/nickName","detailedMentions/14/profileUrl","detailedMentions/14/secUid","detailedMentions/14/userId","detailedMentions/15/nickName","detailedMentions/15/profileUrl","detailedMentions/15/secUid","detailedMentions/15/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","mentions/10","mentions/11","mentions/12","mentions/13","mentions/14","mentions/15","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8a02391f610b9836b5fc4eecefc652a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=350d93ba&x-expires=1762304400&x-signature=CQLaQWqb1JORltaop7nriVmxATg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7463479664733242120","1737726787","2025-01-24T13:53:07.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","👍 Em cũng là người thanh hóa","7346966659783083010","v.nh.ph6","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e8b8307af3bf43f4031ab22a4875ea91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=896fa291&x-expires=1762304400&x-signature=1tkh55G%2F7sCLuVkWWVelYZmOXDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461499313031463687","1737265713","2025-01-19T05:48:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","em người Thanh Hóa","7408801484912444434","bngoc6023","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c1f8597557df71c7e8dccad2df89df1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d87494e0&x-expires=1762304400&x-signature=MnpRIjn8qv%2B49l3T2JAerHL74uM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7463789878620291847","1737799023","2025-01-25T09:57:03.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Anh ở đâu em hoằng quang","7374039890785354757","_alen057_","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a5cf3c74d51aca9812d758ce6368f347~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d004c70d&x-expires=1762304400&x-signature=iYxMnTtDZVirgrOW1St2WzYeyHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7442296132161930000","1732794604","2024-11-28T11:50:04.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Tui ở Điện Biên tui thích ăn nem chua 😇","7436936836599350288","manhtiey1056","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14fdee36a9ee46913c47114ba1727934~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6226c7da&x-expires=1762304400&x-signature=%2BQ1da154byo7NRKGsOapU%2Ff4JfM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7458839533531038472","1736646439","2025-01-12T01:47:19.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Khổ quá anh dương ơi em cũng vậy","7456839870171939841","suyroko","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5422f25f6e10ab27c44e8d0e0c87fbf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec4f80a1&x-expires=1762304400&x-signature=APNbTjcHMrxi%2BUheMp4ijMNo1oM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7509024470851535637","1748331014","2025-05-27T07:30:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Ba e cũng gốc thanh hoá nè :)))","7497915553006732304","naddel.xyzgg","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e2dcd79e8a2453486071bb2b6a2198eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74e88be0&x-expires=1762304400&x-signature=gZg9uE%2F7G5sOsOqxW54KdV0WOas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7456276612775314183","1736049689","2025-01-05T04:01:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","em cũng thanh hoá","7414674189108937733","sc.tng.mt.acc","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f838cacd74adedd336802235bf850e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0a6cff8&x-expires=1762304400&x-signature=wyNejkyR11qgcnCCGw0ensRRtjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7457129081839174416","1736248172","2025-01-07T11:09:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tội quá🥺","7034878464399328258","cacccjjhhi8678","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/61797269ec66b42e9df674590d65dfa3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=69b8c3dd&x-expires=1762304400&x-signature=VBHvu0y8173PQuSiMF9Urn5dYQk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7455703579517895432","1735916271","2025-01-03T14:57:51.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tội quá à ☹️","7010394304071009281","meduylesayhai","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9b2206cd0c3cc9b0748fa628ce051eab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d12f02ab&x-expires=1762304400&x-signature=IN%2FjUuOeXcwbw%2F8uk6qkXk13x0U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7491288896959234823","1744201640","2025-04-09T12:27:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","😆😆😆","7270518254548108290","ducminh2208__","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/ff40a2cb2a9a6f18b924abf823f93110~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=93afbdd6&x-expires=1762304400&x-signature=ocISv%2FGYJMd1t3Y5dbyVXdFPSFA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7443448673613038343","1733062953","2024-12-01T14:22:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","🥰🥰🥰","7194391382219768859","sennguuyenthi","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4695bfbf3ebbe56ffb42546eb4f71c99~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6361f32c&x-expires=1762304400&x-signature=pGUMTHXn4bjqkzert2An5pRQqVk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7464965230989689616","1738072669","2025-01-28T13:57:49.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,"false",,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","anh ở đâu thanh hóa","6983122720989316097","bi2k21","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a0ec729d36c18e6fa2af89c4ab6f9c0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bdb0fda4&x-expires=1762304400&x-signature=bhYGJ9OUJJKEZjRBuwMaayUdx0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7455665161791587090","1735907326","2025-01-03T12:28:46.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7451170665879356161",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Điều 326 Bộ Luật Hình sự 2015 Người nào làm ra, sao chép, lưu hành, vận chuyển, mua bán, tàng trữ ảnh, phim, nhạc... có nội dung khiêu dâm, đồi trụy bị phạt từ 10-100triệu","7417657156667130885","nevermindmylifemyrule","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8565ade7e984025d45b714c26de309e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ae710b5&x-expires=1762304400&x-signature=x13HpIbjC7W7PtUsYuYKm9vRjLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7455287174239421192","1735819322","2025-01-02T12:02:02.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7451170665879356161",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","npc","7441916158355342354","lo.am.lam","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4bd0b290aa9c0d7ed614d8318bcee44f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b0f0d8a&x-expires=1762304400&x-signature=CWP4WrUZeHTUpL6emjwtiZVEzkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7548088098052670216","1757426218","2025-09-09T13:56:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7451170665879356161",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Npc","7406193727588074512","diem.ha.ngo","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2777e93e78db06e447c09a19b6825fef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8de2245f&x-expires=1762304400&x-signature=TtpIpR6CCjzDOT1Mqn1oV8a6QE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7454454162127192839","1735625367","2024-12-31T06:09:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7451170665879356161",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","TUYỂN NGƯỜI LÀM LÂU DÀI
ngày (200k~350k). nhận lương 20h hàng ngày không cọc vốn . tele :@phutai18
( CÓ TÍCH XANH )","7373201670653101057","leminhduc28109","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/423d87ced46c85b6804aefb3fcf19b49~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6221e9f1&x-expires=1762304400&x-signature=%2BfY79qn5eFVzZ0OxAbSWi0I4Dhg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438533853952688903","1731918633","2024-11-18T08:30:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","cụ thể sao ngta có định kiến về TH á ?? tui miền nam chả bt gì😅","7119107108997497858","akskske1","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0cc6a64ffc06e5cfd75268cdee42a411~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd46190e&x-expires=1762304400&x-signature=mOTZ1pjAB%2BZnq3Y0ji4s%2FD9fAws%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438534752549241608","1731918843","2024-11-18T08:34:03.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","do nhiều người th hay khôn lỏi với trộm cắp ấy, kiểu tính bẩn ấy nên nhiều người ghét xong họ định kiến cả th luôn","7022607690652779521","nhuong_em_cho_nguoi_khac","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7064447938734325786~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=472fd827&x-expires=1762304400&x-signature=nYyHeP0PCMZ9drj2q6xMYI4f2l4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438547934847927048","1731921913","2024-11-18T09:25:13.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Thế nên các b thế hệ sau đừng vướng như v nhé,thay đổi dần định kiến đi","7063791892131169281","dinhlinhr2n","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7064447938734325786~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=472fd827&x-expires=1762304400&x-signature=nYyHeP0PCMZ9drj2q6xMYI4f2l4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438547733093778183","1731921865","2024-11-18T09:24:25.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Đa phần dân th sống k đẹp,khôn lỏi,thế th","7063791892131169281","dinhlinhr2n","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95e440a0a029e165f64f301e12481192~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=881615b8&x-expires=1762304400&x-signature=jBLB2Fk5mBcPC7ORkXjY6etzESY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460021482413327121","1736921625","2025-01-15T06:13:45.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","cái ăn rau má phá đường tàu là cả 1 lịch sử oai hùng của người dân TH nhé bọn nó không có học tưởng đấy là câu chửi, sĩ nhục dân 36","7025473416041219074","thualuon_123","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/589e01be00ac38a4936013c7ce2bde96~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=420aba67&x-expires=1762304400&x-signature=nySSGX0HQGCk5pLqSUl9PBXwIxM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461618182953190162","1737293377","2025-01-19T13:29:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","thiệt, câu đấy để khen ngợi người TH phá đường tàu của bọn giặc mà qua mồm của bọn không học sử thành câu chửi luôn=))","6918721933573080066","bomaybngu","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95e440a0a029e165f64f301e12481192~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=881615b8&x-expires=1762304400&x-signature=jBLB2Fk5mBcPC7ORkXjY6etzESY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460021645677380369","1736921672","2025-01-15T06:14:32.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","để đối phó với mấy thể loại đấy chỉ cần hỏi nó là có biết m đang nói cái gì không hoặc m trốn tiết sử đk 😂","7025473416041219074","thualuon_123","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/589e01be00ac38a4936013c7ce2bde96~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=420aba67&x-expires=1762304400&x-signature=nySSGX0HQGCk5pLqSUl9PBXwIxM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461617942612214536","1737293331","2025-01-19T13:28:51.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","thật câu đó để tôn vinh người TH đó bạn. Khi nghe câu đấy thì bạn cứ cười thôi, cười vì họ thiếu hiểu biết đến mức đen khen mà tưởng chê=)","6918721933573080066","bomaybngu","https://www.tiktok.com/@realduong404/video/7438465622175943943"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7064447938734325786~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=472fd827&x-expires=1762304400&x-signature=nYyHeP0PCMZ9drj2q6xMYI4f2l4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7458289598398006023","1736518381","2025-01-10T14:13:01.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,,,,,,,,,,,,,,,,"7438502804623180562",,"https://www.tiktok.com/@realduong404/video/7438465622175943943?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Thế lại còn chặn visa thanh hoá😂","7063791892131169281","dinhlinhr2n","https://www.tiktok.com/@realduong404/video/7438465622175943943"
