"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","detailedMentions/8/nickName","detailedMentions/8/profileUrl","detailedMentions/8/secUid","detailedMentions/8/userId","detailedMentions/9/nickName","detailedMentions/9/profileUrl","detailedMentions/9/secUid","detailedMentions/9/userId","detailedMentions/10/nickName","detailedMentions/10/profileUrl","detailedMentions/10/secUid","detailedMentions/10/userId","detailedMentions/11/nickName","detailedMentions/11/profileUrl","detailedMentions/11/secUid","detailedMentions/11/userId","detailedMentions/12/nickName","detailedMentions/12/profileUrl","detailedMentions/12/secUid","detailedMentions/12/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","mentions/10","mentions/11","mentions/12","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329219182976303112~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ad7e1558&x-expires=1762228800&x-signature=uuF6I5k%2BaEWeP6ol1lzAGCqqnmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7520750840178803463","1751061283","2025-06-27T21:54:43.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","họ hàng gì mà con với cháu..đừng đánh tráo khái niệm yêu nuơdc mà quên đi công sinh thành của bme mình 😊","6899659126147908610","ahihi280421","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/edb4e0ad7356e735e8662f31d6d3387c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=06c91af9&x-expires=1762228800&x-signature=oAkMTwiVB4f4o%2BRAeCOZcVviXiE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7521040150404186898","1751128628","2025-06-28T16:37:08.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Công sinh thành ai ng đó bt m lq j tới nó mà phán đễn cả bố mẹ t còn dạy phải bt ơn tổ tiên nhg ng đi trc hùng vương","7484949559057318928","emlacogaithu1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329219182976303112~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ad7e1558&x-expires=1762228800&x-signature=uuF6I5k%2BaEWeP6ol1lzAGCqqnmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7521127506063278855","1751148978","2025-06-28T22:16:18.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","tổ tiên là rô lạc hồng thật à 😂","6899659126147908610","ahihi280421","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330038298770931730~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d9421366&x-expires=1762228800&x-signature=leN7MxULuywm7TKL4rBV%2FAMWhjY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7522781218791473927","1751534000","2025-07-03T09:13:20.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","tổ tiên m từ đất sét à😂","6733397811885573122","minhngoc102cmt","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/75fdf73d42351818e6a704869b7ab54d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ac826f92&x-expires=1762228800&x-signature=SodV5DhEn22%2FEeqEqPFUP3JTeCE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7530639319100162824","1753363608","2025-07-24T13:26:48.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","ko lq mà cùng có giỗ tổ vua Hùng, ngu cũng fai ngu trọn lọc đi chứ","7011490922652107802","thanthuong3491","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/339e42c757a57aaef63df6f9f9c56767~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9c52d48d&x-expires=1762228800&x-signature=9nE%2Bm5bKAOa9b%2FBqICrs%2BroBE20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7519113709340410642","1750680089","2025-06-23T12:01:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Ko thì cno lại bảo mình chia rẽ tôn giáo","7271051680651920390","iwillbecomethebest0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c8d3af71ba7a1fe00f645a2a1ce4fa60~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=56516a6a&x-expires=1762228800&x-signature=H3va%2BmH36q4nhQtyM%2Fo9BSIAyRo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7557734946950038290","1759672296","2025-10-05T13:51:36.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","câu của ông này bị cắt, Chúa muốn mượn hình ảnh con rắn và con rồng để cho thấy sức mạnh của mà quỷ biểu tượng bằng con rắn xưa trong Cựu Uớc từ thời Adam Eva tiến hoá thành con rồng trong thời Khải Huyền nên cha xứ nói vậy không sai với Đạo nhưng phải nói rõ thế này để anh em không hiểu sai","7242308599463298054","tunanhphmvn2","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7320656019980288018~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=db6fb4a6&x-expires=1762228800&x-signature=94v8mQ2ZGSkpgORV3hc2FSSuoZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7532673410246460167","1753837211","2025-07-30T01:00:11.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","đúng vậy rồng đó chỉ là truyền thuyết con sinh ra có cha có mẹ ko phải sinh ra từ rồng từ rắn","7149149629388063745","baby.hazel98","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/339e42c757a57aaef63df6f9f9c56767~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9c52d48d&x-expires=1762228800&x-signature=9nE%2Bm5bKAOa9b%2FBqICrs%2BroBE20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7530258292120240903","1753274891","2025-07-23T12:48:11.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Bạn nói hay quá😆👍","7271051680651920390","iwillbecomethebest0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4e08dbd94cb07c00f37c315146229279~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=55dcc0b8&x-expires=1762228800&x-signature=KwcYdS9nxJHKRfajAizT%2FOtt9II%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7520119059834405648","1750914178","2025-06-26T05:02:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Thế m có thấy con rồng châu âu nó phải tượng trưng cho cái ác k?","6718278812155397122","jonbuiviethoang","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/339e42c757a57aaef63df6f9f9c56767~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9c52d48d&x-expires=1762228800&x-signature=9nE%2Bm5bKAOa9b%2FBqICrs%2BroBE20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7520162527021466386","1750924289","2025-06-26T07:51:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Vậy thì phải thêm câu “người Việt Nam nói là con rồng cháu tiên” làm j?","7271051680651920390","iwillbecomethebest0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4e08dbd94cb07c00f37c315146229279~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=55dcc0b8&x-expires=1762228800&x-signature=KwcYdS9nxJHKRfajAizT%2FOtt9II%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7520228706770977537","1750939699","2025-06-26T12:08:19.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Bài này của ngài nhằm để cao sự tỉnh thức của con ng trước cám dỗ của sự dữ. Con rồng là con rồng và chỉ là con vật, t không hay phỉ báng truyền thuyết Lạc Long Quân nhưng đây phải hiểu theo con mắt người CG chứ không phải chúng mày dật tít mấy câu nói như trên. M lên nhớ đâu là truyền thuyết đâu là lịch sử. Lịch sử mới có thể tin còn truyền thuyết là để mày nghe.","6718278812155397122","jonbuiviethoang","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/339e42c757a57aaef63df6f9f9c56767~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9c52d48d&x-expires=1762228800&x-signature=9nE%2Bm5bKAOa9b%2FBqICrs%2BroBE20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7520238489575129864","1750941976","2025-06-26T12:46:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Xin lỗi bạn nhé, t đứng trên phương diện người Việt Nam để comment, ko ph người Công Giáo, nhập gia phải tùy tục","7271051680651920390","iwillbecomethebest0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/339e42c757a57aaef63df6f9f9c56767~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9c52d48d&x-expires=1762228800&x-signature=9nE%2Bm5bKAOa9b%2FBqICrs%2BroBE20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7520238675402785544","1750942018","2025-06-26T12:46:58.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519078012513698578",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Truyền thuyết cũng là 1 phần trong bản sắc dân tộc, là 1 phần của dân tộc nên nó ko chỉ để nghe","7271051680651920390","iwillbecomethebest0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/2c06822405797715d117ce010731c725~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da1669a8&x-expires=1762228800&x-signature=OiL53vujULWuGRVC7kATl8iGKTo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519127985971921672","1750683415","2025-06-23T12:56:55.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Bọn châu âu là wyver chứ rồng gì chúng nó 🙄","6556240929936932865","luudangtien","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5bee6b9e15b2f8a3a34a8388929dbd1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f602369&x-expires=1762228800&x-signature=qj4TP3VP798D3M%2F6maaCn9A1ZAg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519180250292355847","1750695583","2025-06-23T16:19:43.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","tai m bị gì v hỏi thật","7150669474500707355","trvc859","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecbe2a20d19f010c36429ad19f65bfb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4d4eb1a&x-expires=1762228800&x-signature=qz4syOCcsJBwCWgBH8Gd5KhHIWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7525409712167879431","1752145994","2025-07-10T11:13:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Cm phát bt luôn ng trên cao🗿🗿🗿","6853811397042947073","cvt825","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/607c0414e1a12cd71178704eb0232398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f2d1ae36&x-expires=1762228800&x-signature=KQ94WOElSuV256C9nJoufyNGIhE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7525498871775773457","1752166758","2025-07-10T16:59:18.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Sr ah e trl nhầm cmt😇","6840198114574468097","hanhnn_ttt","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e3086ec6b0af929d2dcb4c7bb5742b07~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0bc99b5d&x-expires=1762228800&x-signature=v5fNETfZ%2BQ3M2mNVNLZ7SOBTals%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7521381382465422087","1751208077","2025-06-29T14:41:17.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","t thik cái cm nàyyy","7194404899839312897","ggrcvhh5678899999999","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3da9bac8554951da48a1d38485e337a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95d7e3f4&x-expires=1762228800&x-signature=slKbA8rZd0aacJTovWJKnS9MjfE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519116694569403137","1750680787","2025-06-23T12:13:07.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","thế sao nhắc vn","7222864446992221186","trai..aov","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecbe2a20d19f010c36429ad19f65bfb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4d4eb1a&x-expires=1762228800&x-signature=qz4syOCcsJBwCWgBH8Gd5KhHIWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519116871380026120","1750680825","2025-06-23T12:13:45.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Vẫn đề đọc hiểu","6853811397042947073","cvt825","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3da9bac8554951da48a1d38485e337a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95d7e3f4&x-expires=1762228800&x-signature=slKbA8rZd0aacJTovWJKnS9MjfE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519117064197243655","1750680875","2025-06-23T12:14:35.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","vn phương tây à","7222864446992221186","trai..aov","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecbe2a20d19f010c36429ad19f65bfb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4d4eb1a&x-expires=1762228800&x-signature=qz4syOCcsJBwCWgBH8Gd5KhHIWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519117238344827656","1750680915","2025-06-23T12:15:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Đó , em hiểu chx","6853811397042947073","cvt825","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3da9bac8554951da48a1d38485e337a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95d7e3f4&x-expires=1762228800&x-signature=slKbA8rZd0aacJTovWJKnS9MjfE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519117505648444181","1750680982","2025-06-23T12:16:22.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","😂😂","7222864446992221186","trai..aov","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecbe2a20d19f010c36429ad19f65bfb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4d4eb1a&x-expires=1762228800&x-signature=qz4syOCcsJBwCWgBH8Gd5KhHIWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519117586739512082","1750680993","2025-06-23T12:16:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","VN thì liên quan j đến còn rông PT mà thằng cha kia kéo vào 😂😂😂🤡🤡🤡","6853811397042947073","cvt825","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/994ccff9fae5e8d211aed93da0159b8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a262bda&x-expires=1762228800&x-signature=ZuNlf7EsMbaNysCM4Ryg4oZuEGQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519376042097099538","1750741168","2025-06-24T04:59:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","chỉ là câu đệm nói về rồng trong kinh thánh","6842838354058249218","chuongemkhuong1507_","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecbe2a20d19f010c36429ad19f65bfb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4d4eb1a&x-expires=1762228800&x-signature=qz4syOCcsJBwCWgBH8Gd5KhHIWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519376275586073362","1750741227","2025-06-24T05:00:27.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Thế tức là ko coi VN ra j đúng ko","6853811397042947073","cvt825","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/994ccff9fae5e8d211aed93da0159b8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a262bda&x-expires=1762228800&x-signature=ZuNlf7EsMbaNysCM4Ryg4oZuEGQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519376563360613138","1750741290","2025-06-24T05:01:30.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","câu đệm để nói rồng trong kinh thánh","6842838354058249218","chuongemkhuong1507_","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecbe2a20d19f010c36429ad19f65bfb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4d4eb1a&x-expires=1762228800&x-signature=qz4syOCcsJBwCWgBH8Gd5KhHIWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7519376850875990802","1750741357","2025-06-24T05:02:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","false",,,,,,,,,,,,,,,"7519112243163169554",,"https://www.tiktok.com/@vuaminhmang/video/7519019969095552263","Kể cả đệm , thế h t nói mẹ là sgbb để nói sgbb ngoài xh đc ko 🤡🤡🤡","6853811397042947073","cvt825","https://www.tiktok.com/@vuaminhmang/video/7519019969095552263"
