"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","detailedMentions/6/nickName","detailedMentions/6/profileUrl","detailedMentions/6/secUid","detailedMentions/6/userId","detailedMentions/7/nickName","detailedMentions/7/profileUrl","detailedMentions/7/secUid","detailedMentions/7/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92703633963e59c2529801decfbb6305~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba4c1e55&x-expires=1762416000&x-signature=ny4YaZFX6rW6AjkiR%2BSDTxLI570%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7421501904461103879","1727953069","2024-10-03T10:57:49.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false","7421321444045521672",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","miễn ko phải gd m","7340632375606985748","helotuilatrieu12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dc2f55a342e493d2faeeb15d9debfcf0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=80f42be3&x-expires=1762416000&x-signature=BJeIMU0YG7aKL0nM6BSArWYtMQ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7364368218993115905","1714650606","2024-05-02T11:50:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","true",,,,,,,,,"false",,"13","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","chúc 2 ní sớm có cháu cho 2 bên gd vui 🥰","6537649082391199745","tinhne1909","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0c078ea72f6d49d6aff40bb441c2da97~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2d19de7&x-expires=1762416000&x-signature=FGah8X%2FjCtyw4XNFvN2a24TfVxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7523453178647134994","1751690454","2025-07-05T04:40:54.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false",,"1","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","ko nhìn mặt ôg bố à","7431434469409555463","hoa.trang.h8","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92703633963e59c2529801decfbb6305~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba4c1e55&x-expires=1762416000&x-signature=ny4YaZFX6rW6AjkiR%2BSDTxLI570%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7564770918473106197","1761310490","2025-10-24T12:54:50.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false","7523453178647134994",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","ông bố làm sao nè","7340632375606985748","helotuilatrieu12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/254aad30026c84138325294f5a3fe0a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b156b70b&x-expires=1762416000&x-signature=B1URsYnCkdT8WZAjN9%2BsFF3rX%2Bk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7523203106637923079","1751632228","2025-07-04T12:30:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false",,"3","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","cháy thật","6625064226108112898","giakhai051209","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92703633963e59c2529801decfbb6305~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba4c1e55&x-expires=1762416000&x-signature=ny4YaZFX6rW6AjkiR%2BSDTxLI570%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7564770307589374741","1761310349","2025-10-24T12:52:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false","7523203106637923079",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","mồn lặt","7340632375606985748","helotuilatrieu12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7382427332746674183~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0e1f063f&x-expires=1762416000&x-signature=K2%2FFZE3Yhx1v%2Fa1cMF0jBE6j0%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7510965876066878216","1748783025","2025-06-01T13:03:45.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false",,"6","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","sự kết thúc của cả 1 gia tộc","7381736799858738181","hi.anh.nguyn018","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92703633963e59c2529801decfbb6305~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba4c1e55&x-expires=1762416000&x-signature=ny4YaZFX6rW6AjkiR%2BSDTxLI570%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7564769549494240020","1761310170","2025-10-24T12:49:30.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false","7510965876066878216",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","mày ko dc nên m ghen tị hả 😂😂","7340632375606985748","helotuilatrieu12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/18f4e8fcca7ba8008eb3cfccfd7a5f13~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=06e06226&x-expires=1762416000&x-signature=SC1K1InyNXtavqQ1CFVPRpo9C1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7523486839736910609","1751698299","2025-07-05T06:51:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false",,"3","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","đám cưới j đâu mà mặt ai cx ko vui","6972906950758122497","nhutminh2209","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92703633963e59c2529801decfbb6305~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba4c1e55&x-expires=1762416000&x-signature=ny4YaZFX6rW6AjkiR%2BSDTxLI570%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7564771454539514644","1761310616","2025-10-24T12:56:56.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false","7523486839736910609",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","tr ơi ai cũng thức phụ nhau 1 tay ngta lo này lo kia mệt là chuyện bt mà","7340632375606985748","helotuilatrieu12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92703633963e59c2529801decfbb6305~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba4c1e55&x-expires=1762416000&x-signature=ny4YaZFX6rW6AjkiR%2BSDTxLI570%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7564770831579857685","1761310471","2025-10-24T12:54:31.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false","7421477747564299016",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","đùng cm kiểu châm chọc như v","7340632375606985748","helotuilatrieu12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c2f0ac698ae7e5775895bcb36369cae2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1a54106a&x-expires=1762416000&x-signature=tPVdImexzGYmA4SV1CADpEqD%2B8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7384375677611262727","1719308948","2024-06-25T09:49:08.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,"false",,"8","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","đám cưới mà ông bố buồn vậy","7367970090522756104","phongdepzai45","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9eadd731&x-expires=1762416000&x-signature=846RI%2B0gKfnDaELaqCec0PJ6Bdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421501558779413256","1727952990","2024-10-03T10:56:30.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","nó bảo đẻ chứ bảo cưới à:)?","7150539790071989274","trumparkyhahaha","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3ae62c6ba4ad36c68210590b54c466e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68e0a37d&x-expires=1762416000&x-signature=FEuOGsHwjBMqiKPis6AJ4F9Q39c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421508013342769927","1727954493","2024-10-03T11:21:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","chức ăn có😂","7138734471561806874","culela2249","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cfcbb006aa57ba384aea9de56ad930b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b01dc82e&x-expires=1762416000&x-signature=%2FMwpCiPYg7p6MpLePYZSxZBjo1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421501123804070664","1727952887","2024-10-03T10:54:47.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","lẩu gà bình thuận nóng rồi kìa","7222494327434953729","slug_12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6cea3db054b678528ac7cec91c6f8df5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51602262&x-expires=1762416000&x-signature=w23aushkMCkHcHHIdfTn4UEk5eY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421502239191073554","1727953146","2024-10-03T10:59:06.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","lẩu gà ngon lắm f cũng muốn an","7298405677616235527","ogyyeastlaos","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6cea3db054b678528ac7cec91c6f8df5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51602262&x-expires=1762416000&x-signature=w23aushkMCkHcHHIdfTn4UEk5eY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421502110765794055","1727953116","2024-10-03T10:58:36.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","anh có vợ con em 🤭","7298405677616235527","ogyyeastlaos","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cfcbb006aa57ba384aea9de56ad930b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b01dc82e&x-expires=1762416000&x-signature=%2FMwpCiPYg7p6MpLePYZSxZBjo1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421502179184657160","1727953135","2024-10-03T10:58:55.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","ai hỏi ạ","7222494327434953729","slug_12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6cea3db054b678528ac7cec91c6f8df5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51602262&x-expires=1762416000&x-signature=w23aushkMCkHcHHIdfTn4UEk5eY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421502377863332626","1727953178","2024-10-03T10:59:38.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","thế ai hỏi mà em trả lời 🤭","7298405677616235527","ogyyeastlaos","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3f217af760943e1d7509682a738f8b63~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=437a66d3&x-expires=1762416000&x-signature=nNb%2B8e1Zq5VwligWeuMhdo%2FFFcg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421523129430278932","1727958011","2024-10-03T12:20:11.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","hàng xóm cười vào mặt🤣🤣","6831854985354036226","sauconmua884","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cfcbb006aa57ba384aea9de56ad930b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b01dc82e&x-expires=1762416000&x-signature=%2FMwpCiPYg7p6MpLePYZSxZBjo1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421502495912936199","1727953209","2024-10-03T11:00:09.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","trả lời cái gì vậy ạ??","7222494327434953729","slug_12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6cea3db054b678528ac7cec91c6f8df5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51602262&x-expires=1762416000&x-signature=w23aushkMCkHcHHIdfTn4UEk5eY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421502684564554504","1727953252","2024-10-03T11:00:52.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","🤭 em đang trả lời đó bé","7298405677616235527","ogyyeastlaos","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cfcbb006aa57ba384aea9de56ad930b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b01dc82e&x-expires=1762416000&x-signature=%2FMwpCiPYg7p6MpLePYZSxZBjo1s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421503390357111570","1727953417","2024-10-03T11:03:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","vợ m là cái thằng trong video hả, cho hỏi m đứng bên nào vậy 😅","7222494327434953729","slug_12","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f309e6b12ef315a1cda84cac7cb922bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e9b94bc6&x-expires=1762416000&x-signature=ZOeFq0lH7ZT7EXYgMU3Pd9xm%2Fw4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421533237749187346","1727960364","2024-10-03T12:59:24.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","dị m cưới đi 🤡","7144585865733260293","phuc394","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/baf49db8826b6caa5de9755c191a8090~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57b2e182&x-expires=1762416000&x-signature=UtfZM7gTCc8TBnfvUZQgFUv4JtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421558197103919880","1727966175","2024-10-03T14:36:15.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Nó bảo đẻ đc gọi bằng cụ thôi mà chứ ai nói cưới đâu 😂","7382447985672471568","toibingaocu","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/febacfd49275f5e4ac41b60e5d8ab220~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8c9cb8c&x-expires=1762416000&x-signature=KZRTDs9kh4tnM6AewWzmZxNZsgw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421713518607074056","1728002349","2024-10-04T00:39:09.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","thế anh em Ruột lấy nhau là bình thường hỏ","7243741263412102146","hnhu.0877","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d425b1d4991369b73ed19d40fdc11bae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6764ccd2&x-expires=1762416000&x-signature=9Xxgp4c%2FSGL5Racqw2sQ5WiyQLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7421531178874323733","1727959886","2024-10-03T12:51:26.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7421497557099266834",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","Đọc cx k xong🗿","7134537620114326533","addss436","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/520169b3db542c00a10c82a6bc6d05fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c4eda74&x-expires=1762416000&x-signature=t6%2BUblMf9SF8Gpk2frpeThUW7ck%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7523452643320251154","1751690330","2025-07-05T04:38:50.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","false",,,,,,,,,,"7384045953088668434",,"https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208?is_from_webapp=1&sender_device=pc&web_id=7473070357060453930","nay đám cưới mai đám ta ng 🙃🙃🙃","7466705823247565825","ynee._ni8","https://www.tiktok.com/@helotuilatrieu12/video/7364304560522792208"
